messages_de,label
"['Hay.', 'Hallo', 'Sup?', 'Nicht viel. Nur Musik hören. wbu?', 'Dasselbe hier wirklich, schön gebacken und gleichzeitig WoW spielend.', 'Wer hört du? :]', 'Miranda Lambert', 'Cool cool.', 'DJ Krush <3', 'Ja', 'Ha; OKay Lol', 'Das ist wer ich höre :)', 'so bist du weiblich oder männlich?', 'Ich bin ein Narr. Ihr selbst?', 'Kewl, ich bin ein Weibchen', 'Schön, wo Sie von btw? :]', 'canada, wbu>', '<3', 'canada ftw.', 'Irland hier :)', 'Ha; :).. Nicw', '*schön', 'Während wir alle diese Fragen stellen, kann ich auch fragen, Alter? :P', '15', 'du?', '17 hier :D', 'Ha; toll! :)', 'Viele jüngere Leute heute Abend habe ich bemerkt ;o', 'Ha; ooh', 'Ich bin gerade angetreten. haha..', 'lol, ich habe die ganze Nacht ;D', 'Ich bin langweilig.', 'Ha; Schön.! so wie wann ist es da?', '2:16 Uhr.', 'Ha; Ohh! seine 7:16 PM', 'Glücklicherweise hast du noch den Rest deiner Nacht vor dir lol :P', 'Ha; Yeah! Es ist so heiß hier', 'Ich will die Hitze teilen :(', 'Es ist kalt dort?', 'Ja.', 'Irland ist nicht ein guter Ort für Wetter überhaupt :P', 'OH, Ha;. Out Sommer sind super heiß. hier. und unsere Winter sind wie so kalt!', 'Beide sind super :D Ich liebe den Schnee, obwohl Kanada scheint es reichlich zu haben :)', 'Ha; ich nicht.', 'also..', 'soooo...? :D', 'uhmm, sind Sie Hot?']",0
"['Hallo', 'ich liebe dich', 'ich bin müde von unhöflichen Ppl in diesem verdammten Scheiß', 'hey you :)', 'ow, ich liebe dich auch (?)', 'awwwww', 'so, sagen Sie mir, wie R U tun?', 'was ist das Fragezeichen für?', 'gehen*', 'lol..', 'ich denke, du weißt, dass du mich liebst', 'ja, ok, vielleicht liebe ich dich', 'Ich mache es gut.', 'du?', 'eigentlich, ich weiß nicht einmal, ob ur ein Mann oder ein Mädchen, aber ok, ich liebe dich', 'Ich wußte es.', 'im ok', 'so sage mir, was ist? Nachrichten?', 'lol', 'ich bin unvermeidlich liebenswert', 'ging einfach Kajakfahren.', 'es war toll', 'ahaha ich bin unvermeidlich liebenswert 2', 'Kajakfahren, hm, klingt schön', 'dann waren perfekt für einander lol', 'Zwei.', 'vor allem in der Nacht.', 'wie können wir perfekt für einander sein, wenn wir nicht einmal wissen, wer wir sind?', 'der Mond und die Sterne waren toll', 'ganz seltsam', 'ja, jetzt, es klingt wirklich schön. kayakin in der Nacht, noted!', 'wir müssen einander nicht kennen Ursachen waren nur so gut von einer Übereinstimmung', 'zumindest denke ich, dass so diese Match-Making-Websites funktionieren...', 'ah, ok. also sind wir perfekt für einander', 'lol', 'arbeiten Sie?', 'ich will nicht alle Ihre Rechnungen bezahlen', 'gut, dass hängt davon ab, was Sie Arbeit betrachten', 'hm, was machst du?', 'was für Dinge?', 'lol', 'Keine Sorge, mein Einkommen ist..... ausreichend', 'hahahahha ok', 'so sind wir jetzt perfekt für eacother', 'lol', 'wo können wir uns treffen?', 'hahaha', 'gut, wir könnten an der Spitze der Mount Everest treffen...', 'oder.. RIGHT OUTSIDE YOUR WINDOW', 'jk lol', 'WOW', 'aber ich lebe im 8. Stock', 'Sind Sie flyin?', 'OMG', 'THATS COOL', 'lol', 'ich bin eigentlich in deinem Keller', 'Ja, ich habe geflügelte Füße!', 'AAAH', 'das ist schön', 'kannst du mich lehren, wie man fliegt?', 'ich wollte immer', 'es ist eigentlich viel einfacher als man denken würde', 'drücken Sie einfach Ihre Füße zusammen, dann legen Sie Zaubersaft auf Ihre Zehen', 'ernst? wie hast du gelernt?', 'meine Märchen-Gottmutter lehrte mich', 'sie lehrte mich auch, wie man den Saft macht, so dass ich eine unbegrenzte Versorgung habe', 'oh, so dein wie Harry Potter?', 'das ist schön', 'uh, kannst du mir etwas Saft geben?', 'kein im Weg kühler als Harry Potter', 'und ja, mal bringen Sie es, wenn wir treffen', 'verdammt Jesus, ur awesome', 'ich meine, ich denke, ich bin verliebt', 'aber warte, sind du ein M oder ein Mädchen?', 'oh wow', 'ich kann nicht in einen Mann verliebt sein', 'so plötzlich', 'scheint seltsam', 'Oh. warum ist das?', 'aaaa es tut irgendwie', 'scheint seltsam ein Mann, der in einen anderen Mann verliebt ist, nicht denken Sie?', 'Ich meine, wenn es zwei Brüder sind', 'seine ok', 'aber 2 Fremde', 'ja, es macht mich ein wenig gekrönt', 'nur die Mechanik davon... lol', 'und Kinder???', 'ello?']",0
"['Hallo', 'hey', 'm/f?', 'eGL N', ',', 'f', 'Was????????', 'm/f?????', 'IM A FEMALE DUMBASS', 'Alter und Lage', 'Ihr Alter und Standort?', '17 Texas', '17 TEXAS', 'kühle', 'Yupppp', '17 studieren in der Hochschule huh???????', 'Hochschule? nein', 'dann', 'High School', 'ok Ich liebe dich', 'Ich liebe dich auch<', 'lass uns dann treffen!!!!!!', ':):):)', 'OKAYY', ""hey first wat'syour name"", 'Kaie', '*Katie', 'hey r u katie jordin', 'Nein', 'weißt du, dass ich auch katie jordin liebe?', 'Gutes', 'du, wer sie ist', 'ja', 'Wer?', 'mein bester Freund', 'was? keine Chance?', 'Nope', 'sie ist eine pornostar', 'ich weiß', 'haben Sie irgendwelche Fotos von Ihrem in einigen Websites', 'Ich bin ein Elefant', 'kk... sind Sie ther in facebook', 'mein Name ist khadijah', 'ich habe eine haarige pusy', 'wat wird Ihr Profil sein', 'eine Muschi', 'nicht lügen', 'im ernsten', 'es sieht aus wie ein haariges Kopf', 'aber es ist meine Muschi', 'dann würde ich gerne 2 schmecken es', 'Ich bin sicher, dass Sie würden (;', 'Kannst du mein Stift saugen.....', 'welche Rasse bist du', 'mean?', 'sind Sie whit', 'Weiß', 'Nein', 'was bist du', 'dude', 'WHAT RACE ARE YOU', 'soor ich kann dich nicht bekommen']",0
"['O hai Thar!', 'oohh haiii', ':S', 'was ist cracka lackin?', 'nmt wby?', 'ntm*', 'Arbeit', 'auf was?', 'Smallville beobachten', 'Ich bin am Arbeitsplatz, was ich meinte', 'das nennt man Arbeit ////', 'oh ha', 'und ich mache nicht viel auf der Arbeit, deshalb schaue ich TV und spreche mit kompletten Fremden', 'wie alt bist du.', 'Soem Leben,,', 'haha, ja, den Traum leben', 'ohh jas,,', 'aber nicht wirklich', 'lol', 'wie alt bist du?', '21', 'sind Sie heiß?', 'lol..', 'du kennst nicht einmal mein Geschlecht. was ist meine Hitze für dich wichtig? lol', 'nicht wirklich zu antworten', 'gut sind Sie dann ein Mann oder ein Mädchen?', 'Mann', 'ok,, dann ts ok', 'was ist mit dir?', 'Junge...', 'haha nur Witze', 'lol', 'es würde wirklich keinen Unterschied für mich machen', 'eiiii,, bii viel', 'bist du bisexuell?', 'nicht wirklich', 'Oder meinst du das, da du mich niemals sehen wirst, ist es egal', 'Diese Seite ist mehr über die Gespräche, nicht ob Ihr ein Kerl, Mädchen, Homosexuell, Lesbo, Bi, Trans, hetero, was auch immer', 'Hermaphrodite', 'ha genug in die,,', 'wie Lady gaga....gross', 'einfach weiter hinzufügen eh..', 'ha ew shes,, hat einen Penis,, lol', 'hatte* einen Penis. wurde er nicht entfernt?', 'eigentlich will ich nicht wissen', 'pfft, idk', 'ich will nicht an Lady Gagas Penis denken', 'soooooooooooooooo..........was tun Sie, um die Zeit zu vergeben...außer mit zufälligen Fremden zu sprechen', 'was ein Konzept ist, an das ich mich immer noch gewöhne']",0
"['hey', 'Hallo', 'als', '??', '24 f uk', 'und du?', '21m', 'was ist Ihr Name', 'Alicia', 'netter Name', 'Danke', 'wo bist du her?', 'ind', 'ohh cool', 'Du magst würzige Lebensmittel?', 'ohhh yeah]', 'wie wissen Sie abt, dass', 'Ich kenne dieses indische Restaurant. hehe', 'Ich kenne nur 2 Dinge aus Indien. würzige Lebensmittel und Kama Sutra', 'ohhhhh', 'Kamasutra, was wissen Sie abt es', 'dass es um Sex geht. haha', 'so, tun u hav ein bf', 'nicht gerade jetzt.', 'Wie ist es mit dir?', 'gleich hier', 'wie viele Male u hav getan Sex', 'hehe. das ist ein privates Thema', '??', 'Sie zuerst', 'lass mich dir sagen, ich bin noch Jungfrau', 'ohh. das ist nicht gut. hehe', 'so ist das alles Masturbation?', 'ohhh ya', 'könntest du mir helfen', 'hmmm.... und wie kann ich Jungfrau Junge helfen? =)', 'Ich mag ein Mädchen.bt sie ignoriert mich immer', 'nur versuchen, Zeit mit ihr zu verbringen, ich bin sicher, dass sie anders denken wird', 'ich habe es viele Male getan', 'bt ich denke sie mag anothr Kerl', 'gibt es andere hübsche Mädchen da draußen', 'keine Sorge', 'ich denke indische Jungs sind heiß. hehe', 'was denken Sie, ich bin', 'einfach ehrlich sagen', 'schön, hübsch und.... horny. hehe', 'immer noch da?']",0
"['Hallo', 'Asl', 'Hallo', 'Hallo', 'Hallo', 'Hallo', 'männlich, 20', 'Hallo', 'U?', '19/f/tx', 'tx?', 'was ist tx?', 'Texas', 'USA', 'Oh', 'tut mir leid,hhhh', 'ich bin aus singapur', ':)', 'wo wohnen Sie?', 'kühle', 'ja', 'sowieso... ich will dir etwas sagen', 'lol', 'Ich suche ein Männchen in den USA', 'tut mir leid', 'Oh', 'so ist es richtig dick?', 'was willst du mir sagen?', 'im HORNY!!!!', 'lol']",0
"['Hallo', 'Hallo', 'was passiert mit dir?', 'bist du ein Student?', 'Nope', 'Ich sollte aber sein', 'wenn ich weit im Leben gehen will', 'was ich nicht bin', 'Das bedeutet, dass du jetzt eine Arbeit hast', 'Ich war', 'Ich lebe es', 'seit kurzem', 'lol', 'Wenn Sie einen glücklichen Tag haben, das ist genug, keine Gedanken über Geld', ""meh, shit's so verdammt jetzt, dass du wirklich nicht eine ohne die andere haben kannst"", 'das Leben ist ein bisschen', 'Hündin*', 'du kannst nach allem versuchen, eine, die du willst zu bekommen', '?', 'ja', 'aber wie kann ich ficken Glück ohne Geld bekommen', 'Ich denke mein Leben ist irgendwie gefickt, wenn ich Geld brauche, um glücklich zu sein', 'Sie sind richtig', 'sowieso...', 'sind Sie beschäftigt?', '???/', '???', '???']",0
"['Hallo', 'Hallo.. was ist dein Name? bist du männlich oder weiblich? woher kommst du? wie alt bist du?', 'm', '15', 'f', '15 auch', 'ich bin aus Großbritannien', 'Kohl', 'Mein Name ist HANNAH (baybie)', 'Name?', 'schön 2 treffen u Hannah', 'im Niere', 'habe ich euch gesagt', 'nice 2 treffen u 2 sidnet', 'Nieren', 'schön 2 treffen u 2', 'Welche R ur Hobbies?', '?', 'Sie horny?', 'Sex', 'schön', 'schön', 'xP', 'ja sehr', 'Bild von sich selbst?', 'ich bin Masturabting', 'oder fb?', 'msn?', 'Yh', 'msn', 'was auch immer', 'schön', 'fügen Sie mich hinzu?', 'Das ist nicht alles, was ich tun kann.', 'gib mir ur addy', 'da', 'ich habe u hinzugefügt warum u mich nicht hinzugefügt', 'du musst akzeptieren', 'Wahrnehmung', 'getan', 'Abschied', 'ich warte auf dich']",0
"['hey vorsichtig', 'hey', 'was du tust', 'hängen in meinem Zimmer', 'meist abgenutzt', 'was r u tun', 'hier ja', 'so wann hast du frei', 'Ich denke, wann immer', ':)', 'jetzt', 'was haben Sie daran gedacht, zu tun', 'was du willst', 'was du tun willst', 'ich dachtein die ganze Zeit ur ging bout u lol', 'auch ich', 'Sie haben?', 'Ja', ':)', ':D', 'wie war das Spiel?', 'sie gewannen', 'Ja', 'er war ziemlich glücklich lol', 'sehr', 'was ein cutie u sind', ':) awww', 'alles für u', 'du scheinst wirklich ehrlich', 'zugleich', 'du gefürchtet', 'ur nicht schrecklich', 'ja, aber', 'umm aber was', 'erstes Mal', 'r u gonna b vorsichtig?', 'sehr', 'dann vertraue ich dir', 'ich muss für eine Weile hinuntergehen', 'unten?', 'auf u', 'so schmerzte es so sehr', 'hilft das?', 'ja sehr gut', 'k k k k kühl', 'u bereit', 'ich habe viel darüber nachgedacht', 'Wunderin', 'Kampf?', 'Jungs in der Schule sagen jedem, wenn Sie tun', 'ich glaube nicht, dass du das machst', 'keine Möglichkeit', 'kühle', 'Mutter das Wort', 'k :)', 'du willst es in deinem Haus oder irgendwo anders tun', 'umm waren du denken', 'wo du dich am sichersten fühlst', 'Ich denke, es ist hier ok', 'k', 'wann', 'Sie wollen meine Adresse?', 'sicher', 'im in Grand Rapids', 'Sie gehen jemals?', 'Nope', 'im', ':)', 'Zip', 'k', 'ein paar Stunden entfernt', 'weit?', 'nicht 4 u hun', 'ich habe Schmetterlinge lol', 'lol', 'mir 2', 'Sie tun?', 'Ja', ':) froh nicht nur ich lol', 'lol', 'ich denke, dass die guten Schmetterlinge', 'hoffe so', 'wann hast du gedacht', 'wann immer', 'Ich bin hier', 'wenn r u thinkin', 'wo sind deine Schwestern', 'Aufenthalt im lilys freinds haus', 'k', 'wollen etwas zu trinken', 'im ok', 'tun Sie?', 'vielleicht ein Bier oder 2', 'das ist cool zu', 'nennen Sie mich wirklich schnell k', ':)', 'sorry lol Vater rief', 'Rückseite', 'nennen Sie mich', 'k', 'du werdet rufen', 'u dort', 'hey', 'hey', 'du wirst mich zurückrufen', 'Ja', 'scheiße eine niedliche Stimme', ':) ty', 'ich mag urs zu', 'was r u tun', 'ty:D', 'Nothen', 'thinken bout u', 'was r u denkend', 'nur, dass wir nichts tun können, bis wir uns nicht besser und treffen ein paar Mal..is das ok', 'k', 'R u kommen Sie jetzt vorbei?', 'ja, in wenigen Minuten', 'k kühlen', 'ICH bekomme die Pizza gehen oder irgendetwas', 'k', ':)', 'se ya in ein paar', ':) cya', 'was für eine Hündin', 'wenn ich mich verliere ruf k', 'k', 'ich werde eine Dusche nehmen n bereit sein n alle', 'k', 'cya :)']",1
"['hey', 'heyhey', 'Asl', 'Asl', 'okay, u zuerst', '22m', 'Sie', '15 f USA', 'was ist dein Name, Liebe?', 'Kersey', 'kersey, schön dich zu treffen', '=)', 'was ist Ihr Name?', 'gaivn', 'Ich mag diesen Namen :)', 'Sind Sie eine Jungfrau??', 'tun Sie?', 'sind Sie?', 'nein, ich bin keine Jungfrau', 'sind Sie?', 'willst du ein Bild von mir sehen?', 'nein, ich bin nicht', 'hast du ein Bild von dir selbst, Kersey?', 'ja', '<url>', 'was denken Sie?', 'haha', 'es ist nicht klar!', 'hast du noch einen?', 'ich habe keine myspace Seite =(', 'Facebook?', 'nein, srry ich habe nur einen myspace :(', 'du kannst es wirklich nicht sehen?', 'msn?', 'Nopes=(', 'Nein :( Kann ich dich etwas fragen?', 'ja ja', 'würden Sie Sex mit einem Mädchen meines Alters haben?', 'Nopes.', 'Ich würde nicht.', 'y nicht?? :(', 'ich mag ältere Jungs', 'weil du 15 bist.', 'haha', 'Ich mag auch jüngere Mädchen', 'aber', 'du bist zu jung..=P', 'aber ich werde 16.', 'hmm', 'wir werden dann warten.', 'ich werde die Kondome mitbringen, wenn du willst', ';)', 'ja, wie groß ist unser Schwanz?', 'hmmm', '7 Zoll', 'ohh :) :) Das ist groß, ich bin sicher, es würde gut fühlen', 'würde es?', 'wie groß sind deine Titten?', 'sie r a b Tasse :)', 'fast ein c', 'hmm schön', 'Ich mag diese Größe.', 'auch ich, willst du etwas von meiner jüngeren Muschi?', 'Zeige mir ein weiteres Bild von dir, kersley=)', 'bitte...', 'ich habe keine :( wenn ich hätte ich Ihnen eine zeigen würde', 'Sie haben nur ein Bild auf myspace?', '=(', 'ich habe mehr, wenn du mein Freund auf myspace warst', 'nein ich nicht', '=(', 'Sturm', 'es ist okay, ich will immer noch ur Schwanz', 'mmmm', 'ja, bis bald']",0
"['+Hallo', '+Hat jemand *keine* Information über SERVICE_CLASS Parameter? Was', '+ bedeutet es und welche Werte kann es akzeptieren?', '+das ist von SID_DISC in listener.ora', '+und das ist für WHICH Veröffentlichung von Oracle??', '+any! :)', '+jackfig: Haben Sie Informationen zu jeder Version von Oracle? :)', '+es wurde wahrscheinlich im 8. verwendet. Ich bin nicht sicher, dass es in 9 oder 10 nützlich ist', '+[19:55] <hypermodest> jackfig: Hast du irgendwelche Infos für jede Veröffentlichung von Oracle? :) <== tahiti.oracle.com, oder bist du zu faul, um diese Sachen selbst aufzusuchen???', '+jackfig: Es gibt keine Informationen dort. Ich bin hier und bei Google-Gruppen als letzte Chance, Informationen zu erhalten', '+und ich zweifele daran, dass Sie Oracle auf einem OS/390-Box laufen', '+hypermodest: Wo denken Sie, dass ich die OS/390 Informationen gefunden habe???', '+jackfig: Dieser Parameter ist wahrscheinlich für jedes Betriebssystem üblich.', '+ummmm', '+NO', '+jackfig: Warum fragen Sie über 390? Ist das englische Sinn für Humor?', '+es ist SPECIFIC zu den OS/390 Handbüchern auf tahiti.oracle.com', '+jackfig: OK. Was soll ich tun?', '+Sie sind nur die Referenz zu SERVICE_CLASS alle Suchergebnisse auf tahiti.oracle.com', '+ kaufen Sie ein TANDEM??', '+hmmm', '+ Lassen Sie mich lesen..', '+Danke', '+ah, nein. das ist bekannte Sachen, aber das ist nicht Hörer oder Netzwerk -bezogen. danke obwohl', '+HUH????', '+service_class ist Parameter in listener.ora. Ich bin auf der Suche nach Informationen darüber. alle durchsuchten Seiten bei tahiti resultierende Informationen aus anderen Bereichen', '+it', '+es ist ein LISTENER Parameter für den OS/390 Port', '+ja, ich schaue durch Verwaltungshandbuch für 390, fand aber nicht ""service_class"" String dort. wahrscheinlich falscher Web-Browser', '+und wie kamst du überhaupt zu dem, dass dies ein listner.ora Parameter ist?', '+thru listener internals. wie ich vor einigen Tagen sagte, bin ich das Graben von Orakel für Schwachstellen. und eine meine Frage ist mit diesem Parameter verbunden. Ich weiß über seine Existenz, aber nichts mehr', '+uh-huh', '+Wenn Oracle es nirgendwo nicht dokumentiert, sollten Sie es nicht versuchen zu benutzen', '+Ich habe gerade noch einmal die Dokumente durchsucht und NICHTS von listener.ora-Parametern mit diesem Namen gefunden', '+heh, ich verwende es nicht und nehme es nicht mit. Ich muss seine Rolle in diesem Mechanismus verstehen', '+ dann schreiben Sie an LArry Ellison', '+Hin fragen', '+öffnen Sie alle Hörer-Binary und suchen Sie nach ""service_class"", dann sehen Sie mögliche Parameter Tabelle', '+jackfig: Wie oft ist er auf diesem Kanal?', '+Ich sehe SERVICE_CLASS', ""+keine'mögliche Parametertabelle'"", ""+und Metalink hat nichts auf diesem 'Parameter'"", '+Ich bin reverse engineer und ich bin klar sehen, wie es liest listener.ora und prüft all diese Parameter. Übrigens ist es ""SERVICE_CLASS"" fehlt, der Standardwert ist ""ORACLE"". ja, metalink kennt nichts, ich habe das alles ausgegraben', '+s/it/if', '+ dann müssen Sie vielleicht einfach Oracle schreiben und sie um alle ihre Handelsgeheimnisse fragen', '+heh']",0
"['Hallo', 'hey', 'Asl?', 'm', 'u?', 'f', 'wie alt bist du?', 'k', '18', 'n u?', 'im 14', 'haha 14', 'ernst?', 'ja.?', 'k', 'Sagen Sie mir Ihr Name', 'warum?', 'für frnship', 'liebe Frau', 'haha nahh vielleicht später im Gespräch', 'k', 'so sag mir etwas über dich selbst', 'warum sagst du k so viel?', 'k=ok', 'lol', 'gut duhh! aber ich meine ist wie warum sagen Sie nur k? warum nicht etwas mehr kreativ haha', 'Was wollen Sie auf Ihrem Chat-Box sehen?', 'lol idk vielleicht sollten Sie etwas wie Wunderbares sagen, herrlich, oder fantastisch. es fügt mehr Emotionen in die Antwort', 'ha ha ha ha', 'wie Ihr Wunsch Prinzessin', 'lol okay, was sind deine Hobbies?', 'Malerei', 'Anpflanzung', 'Jahre?', 'Tennis, und hängen mit meinen Freunden lol', 'kkkkoooooooollllll', 'haha yeahh']",0
"['helloooo', 'hey', 'Asl?', '16 f kanada', 'Oh Suhweet.', 'Im 17 männliche Kali', 'Schulhof', 'was ist oben?', 'haha', 'Mein Schwanz.', 'Hahahaha OMG', 'jk', 'o___o', 'cool ;)', 'Lol wow, bist du horny? Cos im nicht', '<url>', '^^^^ thass mich', 'ure ziemlich heiß :)', 'Haha, warum danke Ihnen', 'Was sind Sie dabei?', 'wacthin porno :P', 'Fuhreal?', 'du willst horny werden?', 'hahah kinda :S', 'Wow. lol', 'du machst das jeden Tag?', 'lol, yuu haben ein Foto?', 'Sie halten an', 'mkay', '<url>', 'ohh, euer Prestige.', 'schön*', 'Danke :)', 'Kein Prob.', 'Also, hast du jemals geschlafen?', 'hahha... was denken Sie', 'WOW.', 'Nein lol', 'ich habe', 'hahah', 'Haha, erite.', 'Also hast du einen Freund?', 'nein.. er betrogen mich', 'Oh.. ich sehe. Scheiße', 'verdammt.. sind Sie noch horny', 'ummm ja...', 'Kayes.', 'lol', 'lol.. Fick, Ich nicht', 'hahaha', 'Brb', 'sehen Sie einige porno.. oder nur vorstellen Sie mir nackt...lol', 'Rückseite', 'haha', 'sich nackt vorstellen ist nicht schlecht aha. Aber naw.', 'zu schlecht', 'i g2g', 'Byee']",0
"[""Hallo'"", 'Asl/', 'f/ok/16 u', '14 m', 'von?', 'ist mein Alter ok?', 'Sie haben einen myspace', 'ja', 'Nein', 'hast du fb?', 'ok yhaoo', 'ja', 'npoes', 'mich hinzufügen', 'hast du fb?', 'gut hres mine kk', 'npoe noy nicht mehr', 'du hast ein chango', 'warten', 'Chatango', 'Nein', 'nur fb und ym', 'oh ok', 'haben Sie?', 'ja, ich habe einen', 'Kann ich Ihre E-Mail erhalten?', 'Das ist nicht alles, was ich tun kann.', 'akzeptiere mich jetzt', 'oh ok halte auf kk', 'Sie haben kein Bild?', 'I kno', 'akzeptieren Sie mich?', 'Halten Sie auf iam versuchen, sich in schlechte akzeptieren Sie in einer Minute zu logieren', 'ok', 'ok halten auf iam einloggen', 'ok', 'ok ich habe eingestiegen', 'ok', 'warum hast du kein Bild?', 'Ich werde in einer Minute ein Foto hochlegen', 'ok', 'Ich werde einen in eine Minute setzen es wen ich habe es letztes Sommer gemacht ich habe es nicht gestellt', 'ok', 'Ich bin da']",0
"[':x Liebe getroffen, :-* Kuss', 'gut ich muss schlafen gehen', 'du da', 'Ich bin zurück', 'Hallo', 'Sind Sie da?', 'ich bin hier', 'Hallo', '?', 'vermissen Sie mich?', 'wo warst du?', 'du kannst schlafen, wenn du willst', 'mein Computer eingefroren', 'musste neu starten', 'dumm yahoo', 'ja', 'Ich kann nicht warten, um u Samstag zu sehen', 'auch ich', 'Keul', ';) wink', 'müssen bis Montagmorgen in Vegas sein', 'für was?', 'haben die rv angearbeitet', 'ut oh', 'was ist falsch?', 'Satillite Teller installiert', 'Oh', 'seine neue?', 'Ihr Wohnmobil?', 'ja', 'Sie haben es in Vegas gekauft?', 'kein Carson', 'sie verkaufen sie dort?', 'wo immer', 'wo bekommen Sie diese in Carson?', 'Emily sagte, Carson ist klein', '75.000 Menschen', 'wow', 'das ist nicht so klein', 'als ich mich hier bewegte hatte es 20.000', 'wirklich?', 'wie lange hast du dort gelebt?', '26 Jahre', 'wow', 'das ist eine lange Zeit', 'ich weiß', 'Sie bekommen Ihr Wohnmobil von camping world?', 'Nein', 'wo dann?', 'da hat mein Großvater seine', 'Ich denke', 'Carson rv', 'was überhaupt das ist', 'in Carson', 'ja', 'Thats Kewl', 'Ich mag Wohnmobile', '?', 'warum', 'Oh heh?', 'weil dort Kewl', 'glaubst du nicht so?', 'hast du eine neue Cam bekommen?', 'Ja', 'Kann ich jetzt sehen?', 'konnte die für Laptops nicht finden', 'ich gehe besser schlafen', 'dachte du hast einen?', 'wirklich spät', 'Emily sagte, sie wird Sie morgen auf Cam sehen', '?', 'kommt schnell', 'wenn ich eins bekomme', 'ok', 'Oh', 'Kann ich Sie zu Plzeň sehen?', 'ich werde aber nicht nackt werden', 'Ja', 'für mich?', 'gtg', 'Ja', 'müssen p', 'du wirst nicht nackt für mich werden?', 'ich werde', 'ok', 'du sagtest du willst nicht', 'so war ich verwirrt', 'ok gehen Sie schlafen und haben süße Träume', ';) wink', '?', 'Nacht', 'Siehe uns morgen um 1 Uhr', 'Pflegen süße Träume', ':x love struck, :""> blushing,?, =P~ drooling, >:D< big hug, ;) wink', '=; mit der Hand sprechen']",1
"['Ich suche ein Mädchen zwischen 14 und 17 Jahren zu sprechen :)', 'Hallo Ich bin 15 Jahre alt', 'F', 'großartig:)', 'wo du lebst?', 'USA Maryland', 'im von san antonio tx', 'so was machst du zum Spaß?:)', 'Meine Gitarre spielen', 'Ich spiele auch Gitarre!', 'Cool', 'Klavier und Schlagzeug', 'Wow', ':P so wb Ihr persönliches Leben', 'Single?', 'Ja', 'auch ich :P', 'wie bist du? ich meine physisch', 'Ok, ich denke', 'Haar? Augen?', 'Oh blaue Augen schwarze Haare freckles schlank', 'ooo so sind Sie schön :)', 'so was ist mit Ihrer BH-Größe?', '32C', 'Ich bin super klein', 'Ich mag die kleinen', 'hassen die riesigen', ':P', ': ) lol', 'so jetzt fragen Sie mich: P', 'Ok wbu', 'gut schwarze Haare', 'dunkelbraune Augen', '5.9"" groß', ':P', 'irgendetwas anderes?', 'Schön und nein', 'haha so, hast du ein paar Bilder? du klingen wirklich niedlich', 'Entschuldigung, aber nein', ':\\ das ist schlecht haha', 'Wollen Sie eine Mine sehen?', 'Ok, wenn du sie zeigen willst', '<url>', ':P', 'Hübsch', ':P wollen Sie, dass ich meine Hand abnehmen?', 'Sicher', '<url>', ':P', 'sage mir, wenn du es magst', 'Wow', 'magst du es?', ':P', 'Ja', 'wollen Sie mit ihm tun?', 'Stick it in me ;)', ';)', 'hast du MSn? damit wir besser sprechen können', 'Sie können mehr Bilder bekommen..', 'Ich habe einen yahoo', 'es kann mit msn.. arbeiten', 'Oh warten nvm ich habe den Pass vergessen', 'oo du solltest jetzt einen machen', 'Entschuldigung', 'damit wir sprechen können ;)', 'Kann nicht dads auf', 'so wie schauen Sie auf mein Bild :P', 'I Pod', 'oo ich sehe hahaha gut dann schreiben Sie meine E-Mail', 'und wenn Sie eine bekommen, fügen Sie mir niedlich', ':)', 'K']",0
"['Hey:)', 'Langeweilt -.-', 'gleich', ':/', 'Sind Sie okk?', 'Asl?', 'Ich komme hier nur für das', 'ziemlich scheiß', 'feine dankess xxxx', 'Weiblich... 17>3', 'haha mich auch', 'Siei?', '16 männliche England :)', 'im aus England tooo:O', 'Woher kommen Sie :P', 'Bosscastlee', ':) Sie?', 'Nottingham xD', 'Schöner Scheiß', 'ich liebe diesen Ort<', 'Wetter noch schlimmer', 'Hahhaa es ist nicht, dass goo', 'gut*', ""hahaaa.. It's nicht einmalnnn schneit ihreeee... welll sticking"", '....', 'im gutted tbh', 'Also, was magst du tun? Ausgehen, high, getrunken?', '>', 'hahah.. goooo raus getrunkenkk', 'nooo hoch für mich obwohl :L', ':)', 'ich bin keine Drogerie', ';) Vorwärts', 'ja, ich mache beides, aber ich bin keine Drogerie :P']",0
"['Hallo', 'hey', 'm oder f', 'm', 'kühle', 'Alter', 'von Urs', '?', 'des Uralters', 'im 15', 'f', 'gut, ich bin ein bisschen alt', 'wie alt', '17', 'so du willst nicht mit mir reden :(', 'habe ich gesagt', 'Nein haha', 'dann sprechen', 'ok haha wovon willst du reden?', 'Wat hapn']",0
